,expression,annotation,embedding,similarity_0,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,similarity_8,similarity_9,similarity_10,similarity_11,similarity_12,similarity_13,similarity_14,similarity_15,similarity_16,similarity_17,similarity_18,similarity_19,similarity_20,similarity_21,similarity_22,similarity_23,similarity_24,similarity_25,similarity_26,similarity_27,similarity_28,similarity_29,similarity_30,similarity_31,similarity_32,similarity_33,similarity_34,similarity_35,similarity_36,similarity_37,similarity_38,similarity_39,similarity_40,similarity_41,similarity_42,similarity_43,similarity_44,similarity_45,similarity_46,similarity_47,similarity_48,similarity_49,similarity_50,similarity_51,similarity_52,similarity_53,similarity_54,similarity_55,similarity_56,similarity_57,similarity_58,similarity_59,similarity_60,similarity_61,similarity_62,similarity_63,similarity_64,similarity_65,similarity_66,similarity_67,similarity_68,similarity_69,similarity_70,similarity_71,similarity_72,similarity_73,similarity_74,similarity_75,similarity_76,similarity_77,similarity_78,similarity_79,similarity_80,similarity_81,similarity_82,similarity_83,similarity_84,similarity_85,similarity_86,similarity_87,similarity_88,similarity_89,similarity_90,similarity_91,similarity_92,similarity_93,similarity_94,similarity_95,similarity_96,similarity_97,similarity_98
10,帮我查询一下北京市7月21日的天气预报以及紫外线指数和穿衣指数,"长任务,特定语义功能,自主寻找,信息获取,条件判断,信息处理","[-0.00125825 -0.0011147  -0.00130927 ...  0.00111729  0.0007303
 -0.01068173]",0.9068202263724017,0.8148072520600569,0.7722123733472523,0.7773097750048434,0.7445019131225992,0.7504128862335684,0.7942470581619956,0.7600347946928309,0.7559330502446839,0.8138881564303464,1.0,0.7767657892035508,0.756101999006866,0.7932705927710406,0.7899824363154607,0.7681407816817606,0.7684505918646061,0.7526909481126366,0.8069998804025664,0.8150439098910481,0.7991652378756318,0.7736796152562857,0.7562620296624273,0.7644114405906931,0.810208042934246,0.8095408508382506,0.7891910917788364,0.7763166849707269,0.7333070888490598,0.762693767607746,0.8278898965331623,0.8182640342249337,0.8158009021909546,0.7705651998680941,0.7977256505226807,0.8127274816392385,0.8023362949991903,0.7662077745632749,0.7749088475230324,0.7799656211428904,0.7938481968479748,0.7765785850354613,0.7519575270554796,0.7585065249830975,0.7478042933782102,0.7544388383917559,0.7264330395494841,0.8064200597027325,0.7383331043077229,0.7743612596772654,0.752751047739747,0.7789847046655523,0.8052172653146176,0.7706203039923336,0.7681025291060335,0.7636022744188148,0.7765188681183808,0.7480292100721794,0.777996243087506,0.7712486435548196,0.714298706322396,0.7789998840616497,0.7836924128854863,0.7554101127449955,0.795200504893918,0.7691024684427188,0.7516934044821635,0.759546513056315,0.7589021234387003,0.7765072464135298,0.79139650016471,0.7808415704818829,0.7523885013439916,0.7829043062867368,0.7806384921588647,0.7724931284658607,0.7991455043592167,0.7499768762372777,0.7216354014859605,0.7482923525956843,0.8273748867056097,0.7847094197907203,0.7645042345007719,0.7037165276394775,0.7338601645527669,0.771100531151863,0.7666428546980032,0.7544388383917559,0.7841053894333481,0.7755264493008923,0.7881788354013349,0.8268719669687413,0.795308308591286,0.7679971204194228,0.7450781332790445,0.7660013081128042,0.7225370525623896,0.7858412210290271,0.7584087485111014
11,把今天拍的照片发朋友圈，加上文案,"模糊指代理解,特定执行动作,特定应用功能,特定应用,特定语义功能,信息获取,条件判断,信息处理,信息存储与提取,生成","[-0.02646505  0.01152912  0.00467743 ...  0.00092354  0.00812924
 -0.04090934]",0.7877553779839165,0.7724316902170042,0.7799829502946342,0.8432691359997877,0.8801478120072718,0.788798844444457,0.7688616081077577,0.7602918327417746,0.8045146470463372,0.7592834020740209,0.7767657892035508,1.0,0.8134517217057377,0.7953608973537347,0.7559655027143533,0.7526930781121987,0.8015934183878306,0.8265462373304163,0.7617025168161115,0.7936372681605053,0.837470907639991,0.8175863283529051,0.7586107725395991,0.7766008796696857,0.7905246473832892,0.7798921486997047,0.789232542055256,0.7637551158803841,0.754474334852562,0.7844471975172792,0.7821206484607636,0.8000517683692967,0.7841554692577475,0.7847730607621857,0.7753346027171215,0.7751180571922778,0.8279551914920424,0.7948429270213679,0.793222830889591,0.8308464787653216,0.8418434864515035,0.7803034555646639,0.7816356126864609,0.7962643812625937,0.7684925985385357,0.8088476666250674,0.7495665995392767,0.8193801868743953,0.7496086660065298,0.8864631949470609,0.7958850606731104,0.7735167880328583,0.8249581250962641,0.8085976648548466,0.8221921604158313,0.7800647885752626,0.7770162148251921,0.7492016108376005,0.7842107727696647,0.7593117367574634,0.7809113826970077,0.7475799003255332,0.8063531235587211,0.7712735034616993,0.801663621618228,0.7675362079450734,0.7514678641849043,0.7908441565223346,0.7731673301105845,0.7741485505197921,0.7744801287418098,0.745029158934768,0.7973539925432961,0.7899423442970567,0.8029273437121922,0.7847734357832742,0.7831045307253115,0.7795055484089614,0.7448113412401222,0.7486691755866611,0.7815627128139603,0.7919650024526891,0.7814577149727263,0.7355266375909212,0.7623626832635964,0.7676827872859635,0.7825034084790534,0.8088476666250674,0.8062589647475449,0.7915282607518076,0.7708340821051834,0.7921324231945954,0.7936731841158127,0.7636074679891268,0.7645355880804,0.7844732799683127,0.7486242450511024,0.8237010858315599,0.8056616424570059
12,打开腾讯会议，加入主题团日会议，关闭摄像头,"特定执行动作,长任务,特定应用功能,特定应用,特定语义功能,条件判断","[-0.01259896 -0.0087811   0.00786753 ...  0.0081266  -0.00871292
 -0.00899926]",0.7810339821875388,0.7753868693328481,0.8354067360091828,0.8747354460828268,0.810418291350948,0.9619774080079828,0.7669842632664,0.7497326214833475,0.869476002177285,0.7789653976706524,0.756101999006866,0.8134517217057377,1.0000000000000002,0.754091568995196,0.7372625743616713,0.7561096237014251,0.8110634151252059,0.7752697300057164,0.753128663363391,0.7584485659966208,0.7821620393088017,0.7826140588294543,0.7216472961532633,0.7538102372522095,0.783270608657758,0.7742339331083792,0.7662686183571028,0.7541052868308296,0.752977369596325,0.776949737247094,0.7558114779352391,0.7606938533832948,0.7761391560917621,0.7571772486436298,0.7712509472647715,0.7630516890192357,0.7994317853214701,0.7570277139917824,0.7725388427399176,0.8868441064296506,0.7958586092201148,0.7398609039862429,0.8118954571296021,0.8022179753846225,0.8055333384018868,0.8100278109986359,0.7880630754406305,0.7763106644852906,0.7365076314371694,0.8222244458220418,0.7411770323638549,0.7486517051083906,0.7948711566268598,0.7905497868423894,0.7737365384784824,0.746074553849555,0.7363689074379671,0.7254840536614188,0.7425095413958975,0.7290122152264185,0.765289088495492,0.7299189865898694,0.7571760393320934,0.7429681127834027,0.7785309041778813,0.7712699842107158,0.7426009361126923,0.7476742233437035,0.7508822664559985,0.7338120804152339,0.7519061588629253,0.7590727622235405,0.7405048972741537,0.7704127335146186,0.7492219646280334,0.7196161834386082,0.7318580408997695,0.787670195363054,0.80699052874358,0.7997105740746148,0.7695658465165359,0.7936358794157653,0.8043075440851437,0.7759242208438174,0.8097265345335942,0.8164364386965536,0.8058559424978831,0.8100278109986359,0.7689075274356878,0.7628581715800425,0.7639910030892746,0.7453701092442627,0.7743878758572706,0.7477586152555332,0.8191291206453006,0.8061801628519134,0.7836468437848042,0.7988241156779082,0.7761304099657416
13,帮我收集一下网上蔡徐坤的信息,"自主寻找,信息获取,条件判断,信息存储与提取","[-0.02853522 -0.00649734  0.03084963 ...  0.01238205 -0.00656542
 -0.00805276]",0.7723532837058007,0.7645549967499258,0.7732565421879372,0.7776313281354773,0.7674676608231797,0.7482892181109327,0.8443520838753382,0.7517385724622002,0.7397153800001616,0.7691784870376464,0.7932705927710406,0.7953608973537347,0.754091568995196,0.9999999999999998,0.8098786109153967,0.7610430763838489,0.7794084517597867,0.7536147707865851,0.8615191742605239,0.7957808988140976,0.7983812473275591,0.7553011887350328,0.7294088624520907,0.7689102657194259,0.7873452736119669,0.7681208306582591,0.7914040161147147,0.8104369369218519,0.754311717410473,0.7600347033043704,0.7624679947092261,0.8356921956327633,0.7842986247142848,0.7994888361100405,0.7789438679899153,0.8496983376915377,0.7799759776540914,0.7870871477785374,0.7917728776486492,0.7802465116729274,0.7858940802255933,0.7843165688846778,0.7859397109598508,0.788403586833455,0.7634712535594373,0.7794213444820577,0.7359099017536728,0.8043271125978436,0.7718589202651065,0.7858542818512843,0.7918631023198589,0.7948520855203045,0.8259511666003084,0.7665941149818122,0.760860832508768,0.7864172458552247,0.7702530937908256,0.7273004898056311,0.790927537378267,0.7876692757901232,0.761744017410237,0.751265506967483,0.7760381466221854,0.7750573057411407,0.8021789610548575,0.7581230240176495,0.7546750508375699,0.760326091186048,0.8001929026063924,0.7896901940254906,0.7775261311349987,0.8067344623931144,0.7604755183222217,0.8209431460748207,0.787531236993438,0.7530661860606165,0.8045537804998819,0.7556417914358545,0.7408208119247451,0.7414584150973931,0.7680815633064997,0.763517342627805,0.7686012305442312,0.7375499108899383,0.7413144025814734,0.7803281843785758,0.7892670539140783,0.7794213444820577,0.8373895203013584,0.8060681686025793,0.769283255921825,0.7451966859141096,0.7638912478303169,0.748515261109577,0.7538651527967131,0.7731122553744313,0.7266355705324509,0.8114093151909367,0.7718938531805305
14,分析一下网页信息的可信度,"信息权限,信息获取,偏好分析,信息分析,信息处理,识别与理解","[ 0.01215217  0.0097617   0.01502787 ... -0.00138166  0.0010998
 -0.00428858]",0.7956535090324958,0.7501513484438171,0.7764576178741727,0.7651212567201968,0.7500946767242658,0.738965278304764,0.8141667392998151,0.786335332941992,0.7466821480689113,0.7498833631376212,0.7899824363154607,0.7559655027143533,0.7372625743616713,0.8098786109153967,0.9999999999999998,0.7587940207435747,0.7364943191194689,0.7132229845623385,0.7957421256937192,0.7418037981700294,0.7783843916846696,0.7839776245626018,0.721343904440583,0.7306022752631631,0.7661763784721705,0.7318012923978291,0.7757864039312271,0.7889318438140376,0.7344878449868593,0.7456054500709368,0.7442105913689219,0.8268901841256865,0.7475064165815948,0.7499123444353195,0.7599021513765052,0.8256216123628611,0.752792135877912,0.7899017542206519,0.7658309389045715,0.753262653536845,0.7917866605527959,0.7653904276507182,0.7668231144390444,0.7865734357018975,0.7507292003220093,0.7632514740970039,0.7487335386035648,0.786672293802176,0.7241957967109688,0.7428555236990759,0.7321873173257245,0.7528925544394593,0.7851164727639199,0.7675482609988455,0.7310581295578037,0.7271094946150075,0.781555685164778,0.7615873863737307,0.7565453862178586,0.7690108346914194,0.7120414863917216,0.786503169117652,0.7247473562901785,0.7252831786405164,0.7573197726881301,0.7396531773440195,0.7988790994647553,0.7744496793127201,0.7402258571150735,0.775698690485916,0.768195188139343,0.7817783027364488,0.7485150781499883,0.7486774416701937,0.7243930550644606,0.7583835128098712,0.8035737122449665,0.7754353182534324,0.7337001919658522,0.7524787839979898,0.7693448070623986,0.7500759296036318,0.7558533581434917,0.7102828522574552,0.7531341228936328,0.7797126372738095,0.7756001596119416,0.7632514740970039,0.7906569014897837,0.7430110379116692,0.7482792106597148,0.7433651066509506,0.7642849917358393,0.7584635162508397,0.7412273587039858,0.765246181049809,0.7209855461949913,0.7571882635017082,0.7508372210828076
15,打开闲鱼搜索哈登6的价格,"特定应用功能,特定应用,特定语义功能,信息获取,信息处理,信息存储与提取","[-0.00052155  0.00590882  0.00024142 ...  0.00310404  0.03619064
  0.00606889]",0.7832499516315817,0.7755090640366369,0.8153410774787427,0.8098083873109546,0.7408990324508672,0.7676166373264683,0.8006288853679188,0.8547093472872113,0.7737607741868325,0.7547863582698495,0.7681407816817606,0.7526930781121987,0.7561096237014251,0.7610430763838489,0.7587940207435747,1.0,0.7781717394434393,0.729066216002032,0.7570871817947575,0.7614141290764701,0.7824992832491853,0.7547831784689893,0.7375838589934539,0.7310368561378829,0.7616949945010543,0.7405686780387569,0.7340967539050376,0.763445439322344,0.7318462558222586,0.8013219012539871,0.7459122100432882,0.757499378715478,0.7753339726479148,0.8382196036378061,0.7581753695906127,0.7752220770054625,0.747152054845268,0.8260328361135441,0.8001177870936494,0.7575613642194937,0.7877460544945691,0.7496015015533237,0.7913645351985777,0.7961081057943903,0.7719882447667397,0.7716743895949617,0.7506970649939608,0.7876946550147771,0.7056659503242877,0.733585387414828,0.7290319718654226,0.7483523100496975,0.7739175781487927,0.756276134803048,0.722426128342397,0.7312755723819426,0.7316870279701118,0.7485558817761593,0.7210605215054208,0.7595453747399038,0.7356516639191502,0.7239623144311519,0.7178016412578543,0.7131468967482267,0.7420968108914479,0.7391256545416519,0.7085928413179823,0.7490485026169117,0.7229230055427345,0.7283415972330569,0.7277929205816576,0.7678753065585775,0.7117537986966582,0.750890516958036,0.7333439950663438,0.725232504894248,0.7714621270057551,0.7561037797616452,0.7419073127878149,0.7716846696889935,0.7702338465679464,0.7583829811460268,0.8019672839787916,0.7522205070214022,0.7750459652052544,0.8067113079502919,0.759450412090461,0.7716743895949617,0.7367974464839065,0.7494175709525621,0.7529066239875855,0.7426976772045184,0.7535782081312167,0.7603022443014299,0.7566684627069397,0.8117620857439052,0.7632634737706724,0.7711826596083151,0.753168483679039
16,打开微信和王小明说我出发了,"口语化表达理解,隐性步骤提取,特定应用功能,特定应用,特定语义功能","[-0.01118048 -0.02016821 -0.0162544  ...  0.00588664  0.00206208
 -0.01570622]",0.7797943175754658,0.7942686607576902,0.8401930564693226,0.8440409642800011,0.7887978463636135,0.8177071289086112,0.7544032418624914,0.7437076874325373,0.8308653221204909,0.777898931000438,0.7684505918646061,0.8015934183878306,0.8110634151252059,0.7794084517597867,0.7364943191194689,0.7781717394434393,1.0,0.7838913722816987,0.7527060509599494,0.7785792137859661,0.7852192495154802,0.7397632427015601,0.7302494251306841,0.8752457807408702,0.7897669381489215,0.7663526978071027,0.7633849501961587,0.7435677664323334,0.717397921850086,0.7965045334097794,0.7475063028956784,0.7698230864276677,0.7953967390785659,0.7819683368618572,0.7747784432942116,0.7546845654905727,0.7713728236442188,0.7705822517560611,0.793672079381247,0.8411984060648863,0.795738243832864,0.7551412477533623,0.7997166180616524,0.8127185678100193,0.8064405921630855,0.792363175448903,0.758094993358569,0.7857308869163946,0.7280201123152744,0.7798582998265241,0.7935191933196272,0.7331905273825833,0.837838853991002,0.8055120390172996,0.7963822887930635,0.7784802442498117,0.7414054034741948,0.7392200984734258,0.7404217953517425,0.7829523420260458,0.7593660666565919,0.7233775446392546,0.7660173748303465,0.7546796310288251,0.7948457406927057,0.7710826622740484,0.7272474569178756,0.7341906923255408,0.7552973870288782,0.7161619961851023,0.7417890319740105,0.7342500678014869,0.739588045331474,0.7788484103574921,0.7524897205074121,0.7410152123227036,0.7627166034930609,0.8065737807708812,0.7666062728940826,0.7791770573873761,0.7795614674983936,0.7981936128381519,0.8562872059071875,0.8067562198938415,0.7847791113944371,0.8175639856206581,0.7703383448634925,0.792363175448903,0.8081877259157914,0.845148210612662,0.7550651615763126,0.7606934639907131,0.7831051008388891,0.7424462454894136,0.78675667379284,0.8417505067695291,0.7749335432108403,0.8644685314751754,0.7825157685199552
17,在相亲相爱一家人群聊中说祝大家元旦快乐,"不完整目标理解,情境感知,特定执行动作,特定应用功能,特定应用,特定语义功能","[-0.01717055 -0.01246206  0.01435351 ... -0.00771333  0.00575146
 -0.02595704]",0.7670373949747133,0.7690146251629941,0.7533543015267923,0.7860786386172637,0.7860218619063692,0.7539809280256964,0.7594523217738536,0.732591082115049,0.7515751441184412,0.7439065943342814,0.7526909481126366,0.8265462373304163,0.7752697300057164,0.7536147707865851,0.7132229845623385,0.729066216002032,0.7838913722816987,0.9999999999999998,0.7507671145448462,0.769711797747741,0.7546821888205546,0.7617232412553058,0.7351826431555921,0.780228567230606,0.7720906548966145,0.7513718648722965,0.7468884565620473,0.7313335005231469,0.7159418829538193,0.787366830122002,0.7662613994577903,0.7488856951334055,0.7760632974903432,0.7492341413946949,0.7673472200476409,0.7419625551872422,0.742997871244357,0.7455300124844639,0.7751988191011892,0.7792561492753649,0.7923198318225174,0.7489900827361975,0.7630993553981223,0.7601446536868839,0.7640768778781459,0.7970740887545399,0.7175187947778512,0.7845285811048686,0.717753740704927,0.7724448916469143,0.784415958592203,0.7235691472831248,0.7919986207342584,0.7850760627595179,0.7653755002277446,0.7492055639493117,0.742772392421758,0.7373616665469894,0.7518410823637449,0.7375617793619894,0.78629558761593,0.7065973281361598,0.7749217484467126,0.7754708548165645,0.7581666448881109,0.7979574354981547,0.7212425439939537,0.750487869279913,0.7429992123645855,0.7368338994975987,0.7445307525070259,0.728895260114351,0.7294392993355501,0.7582075323904637,0.7537792369444116,0.7405191626490081,0.7566338055575679,0.755874580340605,0.7228743093929161,0.7099788038404735,0.7364319158126732,0.7709325069167783,0.776315804325921,0.7436107034172602,0.7505032496314481,0.7413103650589218,0.777830526989164,0.7970740887545399,0.7676098569387889,0.7716295194914081,0.7379879826411145,0.7604918265095046,0.7618449166637468,0.747244411813866,0.7418960902551646,0.7885286124963066,0.7433668669933303,0.7970224307120213,0.7807741363495794
18,帮我搜集一下关于中东问题的相关信息,"不完整方法理解,自主寻找,信息获取,信息分析,信息存储与提取","[-0.03237372 -0.01000867  0.01687332 ...  0.017752    0.00881422
 -0.00805911]",0.7841143774859347,0.7733472289397896,0.7525625752610321,0.7650700340346628,0.7445809662208475,0.7395300207429174,0.8389729855356826,0.7507246224051476,0.7320143680450696,0.7845056726757509,0.8069998804025664,0.7617025168161115,0.753128663363391,0.8615191742605239,0.7957421256937192,0.7570871817947575,0.7527060509599494,0.7507671145448462,1.0,0.8116827669517188,0.7938419797623232,0.7438593940141089,0.7076101307647367,0.7754201151988375,0.8189068939501514,0.7911597514733226,0.7943827171087902,0.8082660683857846,0.7259123190399448,0.7596322343353222,0.7952775878697804,0.8481858819507008,0.8033579401393293,0.78250524342741,0.8053175319664435,0.8472865722770714,0.7876336500518519,0.791045812766378,0.7867074082179479,0.7676151514850212,0.7878876893052925,0.7490923775087608,0.7573329306701969,0.7716519594216655,0.7498533032841254,0.75674110109654,0.7300078779304452,0.8077182968654605,0.7558813554212199,0.772658258408798,0.754270950046649,0.8157401386858747,0.8239769255359563,0.7772349964619251,0.7538123608204719,0.7547257359775109,0.7822199462032853,0.7407874466018239,0.8143379324942797,0.788254542255297,0.7209014307151916,0.7774473534739768,0.7673287225724339,0.7797772079765803,0.8062555557634054,0.7621000838646347,0.7940915824790313,0.7591241445712383,0.7856801919036686,0.8126668863888428,0.8038138138528379,0.838241050130176,0.7654286410887943,0.8254431297195034,0.7769491288033643,0.7494704911081188,0.8126896581594738,0.7507367737803351,0.7426424497427521,0.7193435281471523,0.7692281254193299,0.7551263036465209,0.7498764069492501,0.7312515237832414,0.7452539379045551,0.7678610615595065,0.7918379849208587,0.75674110109654,0.8168498991238179,0.7900867195789384,0.7738037592822468,0.7486234500071884,0.7634276757369384,0.7662101777047235,0.7569764848619234,0.7562784622342004,0.7257254891919958,0.7800527086008422,0.7792447821065412
19,帮我做一份新疆七日游的旅行攻略,"情境感知,个性化知识理解,高级智能理解,任务调度,自主寻找,信息权限,信息获取,信息处理,信息存储与提取,通用,生成,智能","[-0.00476131 -0.00846056 -0.00659478 ...  0.02056654  0.02993846
 -0.04302756]",0.7843324825047935,0.7961855606474738,0.7639087397838314,0.7813445065222553,0.754403273244909,0.7421717517938746,0.7740820475181435,0.7433815944312003,0.7364072222890028,0.8083746899231233,0.8150439098910481,0.7936372681605053,0.7584485659966208,0.7957808988140976,0.7418037981700294,0.7614141290764701,0.7785792137859661,0.769711797747741,0.8116827669517188,1.0,0.7893667459254506,0.7446289060244685,0.7409479954615918,0.7701532032981798,0.8764719325083892,0.8789728179926971,0.7931652847859637,0.7660751899180466,0.7631715951639239,0.7824985757939451,0.8757265744941752,0.8099423621496359,0.8652544261977114,0.8075166789510018,0.8524250453434563,0.7862856288584346,0.793025069727268,0.788463462455336,0.798306466012465,0.7700042877750534,0.7617420251127621,0.7429159862644729,0.7530887178005146,0.7389760607004919,0.7519496393258226,0.7728804386135698,0.7187227326738237,0.7840892311958065,0.7405694887203185,0.7769331997715084,0.773191692933091,0.7654711393669317,0.7916378591341056,0.7935649303832941,0.7820130538310442,0.7916374478912737,0.7696496133004892,0.747484776697745,0.8004989465874015,0.7683582397198482,0.7507264888483849,0.7471465687219525,0.7873412165042182,0.7646865470705936,0.8353726825805151,0.7812115084973962,0.7480455964466687,0.7773536172123977,0.783126142999544,0.7822679497513815,0.7764551933382856,0.7815057415080512,0.791408598787734,0.8075464912758045,0.7726650615386508,0.763177708128049,0.7808285577898546,0.7551094112670267,0.7221057577534911,0.7461100898182105,0.794563679115815,0.7975145834260365,0.7741116378029462,0.7282817042637875,0.7400528200030198,0.7565150192416229,0.7759540794373656,0.7728804386135698,0.7813158862292596,0.7730201564301177,0.8024966663634067,0.7685070530557682,0.8207739373112183,0.7700419013660775,0.7542627490257476,0.7927242288912765,0.7440471481992947,0.7881777075414144,0.8117170392397238
20,【浏览照片时】帮我P一下这张图,"情境感知,特定应用功能,自主寻找,信息权限,信息获取,信息处理,识别与理解,专业","[-0.01216551  0.00235652  0.01109267 ...  0.0182179  -0.00638638
 -0.00261123]",0.7773540067043785,0.7730905857190921,0.804598647006345,0.8475224154737618,0.8355577672545518,0.7820345358503875,0.7738247353345132,0.8046014914894835,0.8038852069983283,0.7824756765166735,0.7991652378756318,0.837470907639991,0.7821620393088017,0.7983812473275591,0.7783843916846696,0.7824992832491853,0.7852192495154802,0.7546821888205546,0.7938419797623232,0.7893667459254506,0.9999999999999998,0.8330370845671338,0.7444168926710323,0.7829079763320819,0.81299948123614,0.7751922532509337,0.8077810581509121,0.7902850115252271,0.7667671190390851,0.7819083336945417,0.7673495622434635,0.8155962026835394,0.8129261853963708,0.7954788558542759,0.7931146696304427,0.7792547625649838,0.8393119493638322,0.8108032189558444,0.7948203190712113,0.8249700690887781,0.795844389415668,0.7708274313941426,0.8055052632356745,0.782109265950029,0.7845223172415177,0.8049668664544519,0.7604359093443448,0.8033973931846503,0.7682376588967706,0.846506396106534,0.7954926058054489,0.830340920182498,0.8176191314410906,0.8123537187689479,0.7813104238751128,0.7808578903643209,0.8229811884616827,0.7646631161445493,0.7801396238363432,0.7991840699072158,0.7598557941122073,0.7869494919726129,0.7975705108111372,0.7487832833516669,0.817447439131388,0.7814988342937139,0.7584487093263829,0.8049334900236449,0.8122200988127768,0.7917127049560638,0.7747864620864328,0.7834637522501227,0.8195109343649797,0.8227653338089927,0.8253685935310098,0.8329145753216414,0.8194356822525333,0.8083655604120653,0.7442519590032896,0.755524277836024,0.7617444212317204,0.7731784583657213,0.7899371710747586,0.7505942801209238,0.763226767399704,0.8033040774447812,0.7794244253543282,0.8049668664544519,0.773699054064194,0.8083613468476938,0.7949769375387973,0.7803564155346435,0.7912603083245378,0.7627153401435117,0.7894142189250359,0.7924885404464662,0.752836179866496,0.8011596934579209,0.7892948891574485
